timestamp,neighbor_id,rssi,energy_consumption
11886,42,-74,238.125
11886,103,-82,238.125
11886,57,-82,238.125
11886,139,-69,238.125
11886,138,-78,238.125
11886,74,-71,238.125
11887,42,-74,238.125
11887,103,-82,238.125
11887,57,-82,238.125
11887,139,-69,238.125
11887,138,-78,238.125
11887,74,-71,238.125
11888,42,-74,238.125
11888,103,-82,238.125
11888,57,-82,238.125
11888,139,-69,238.125
11888,138,-78,238.125
11888,74,-71,238.125
11889,42,-74,238.125
11889,103,-82,238.125
11889,57,-82,238.125
11889,139,-69,238.125
11889,138,-78,238.125
11889,74,-71,238.125
11890,42,-74,238.125
11890,103,-82,238.125
11890,57,-82,238.125
11890,139,-69,238.125
11890,138,-78,238.125
11890,74,-71,238.125
11891,42,-74,238.125
11891,103,-82,238.125
11891,57,-82,238.125
11891,139,-69,238.125
11891,138,-78,238.125
11891,74,-71,238.125
11892,42,-74,238.125
11892,103,-82,238.125
11892,57,-82,238.125
11892,139,-69,238.125
11892,138,-78,238.125
11892,74,-71,238.125
11893,42,-74,238.125
11893,103,-82,238.125
11893,57,-82,238.125
11893,139,-69,238.125
11893,138,-78,238.125
11893,74,-71,238.125
11894,42,-74,238.594
11894,103,-82,238.594
11894,57,-82,238.594
11894,139,-69,238.594
11894,138,-78,238.594
11894,74,-71,238.594
11895,42,-74,238.125
11895,103,-82,238.125
11895,57,-82,238.125
11895,139,-69,238.125
11895,138,-78,238.125
11895,74,-71,238.125
11896,42,-74,238.125
11896,103,-82,238.125
11896,57,-82,238.125
11896,139,-69,238.125
11896,138,-78,238.125
11896,74,-71,238.125
11897,42,-74,238.125
11897,103,-82,238.125
11897,57,-82,238.125
11897,139,-69,238.125
11897,138,-78,238.125
11897,74,-71,238.125
11898,42,-74,238.125
11898,103,-82,238.125
11898,57,-82,238.125
11898,139,-69,238.125
11898,138,-78,238.125
11898,74,-71,238.125
11899,42,-74,238.125
11899,103,-82,238.125
11899,57,-82,238.125
11899,139,-69,238.125
11899,138,-78,238.125
