timestamp,neighbor_id,rssi,energy_consumption
4080,103,-79,244.688
4080,211,-88,244.688
4080,57,-77,244.688
4081,103,-79,243.75
4081,211,-88,243.75
4081,57,-77,243.75
4082,103,-79,244.688
4082,211,-88,244.688
4082,57,-77,244.688
4083,103,-79,244.688
4083,211,-88,244.688
4083,57,-77,244.688
4084,103,-79,244.219
4084,211,-88,244.219
4084,57,-77,244.219
4085,103,-79,243.75
4085,211,-88,243.75
4085,57,-77,243.75
4086,103,-79,244.688
4086,211,-88,244.688
4086,57,-77,244.688
4087,103,-79,244.219
4087,211,-88,244.219
4087,57,-77,244.219
4088,103,-79,243.75
4088,211,-88,243.75
4088,57,-77,243.75
4089,103,-79,244.219
4089,211,-88,244.219
4089,57,-77,244.219
4090,103,-79,244.688
4090,211,-88,244.688
4090,57,-77,244.688
4091,103,-79,243.75
4091,211,-88,243.75
4091,57,-77,243.75
4092,103,-79,244.219
4092,211,-88,244.219
4092,57,-77,244.219
4093,103,-79,244.688
4093,211,-88,244.688
4093,57,-77,244.688
4094,103,-79,244.219
4094,211,-88,244.219
4094,57,-77,244.219
4095,103,-79,243.75
4095,211,-88,243.75
4095,57,-77,243.75
4096,103,-79,244.688
4096,211,-88,244.688
4096,57,-77,244.688
4097,103,-79,244.219
4097,211,-88,244.219
4097,57,-77,244.219
4098,103,-79,243.75
4098,211,-88,243.75
4098,57,-77,243.75
4099,103,-79,244.219
4099,211,-88,244.219
4099,57,-77,244.219
4100,103,-79,244.688
4100,211,-88,244.688
4100,57,-77,244.688
4101,103,-79,243.75
4101,211,-88,243.75
4101,57,-77,243.75
4102,103,-79,243.75
4102,211,-88,243.75
4102,57,-77,243.75
4103,103,-79,244.688
4103,211,-88,244.688
4103,57,-77,244.688
4104,103,-79,244.219
4104,211,-88,244.219
4104,57,-77,244.219
4105,103,-79,243.75
4105,211,-88,243.75
4105,57,-77,243.75
4106,103,-79,244.688
4106,211,-88,244.688
4106,57,-77,244.688
4107,103,-79,244.219
4107,211,-88,244.219
4107,57,-77,244.219
4108,103,-79,243.75
4108,211,-88,243.75
4108,57,-77,243.75
4109,103,-79,244.219
4109,211,-88,244.219
4109,57,-77,244.219
4110,103,-79,244.688
4110,211,-88,244.688
4110,57,-77,244.688
4111,103,-79,243.75
4111,211,-88,243.75
4111,57,-77,243.75
4112,103,-79,244.219
4112,211,-88,244.219
